timestamp,buy_dex,sell_dex,gross_edge_weth,gross_edge_bps,fee_cost_weth,fee_cost_bps,gas_cost_weth,gas_cost_bps,net_edge_weth,net_edge_bps,base_fee_per_gas_wei,opportunity_flag,stale_state,split
2026-03-14 04:53:07+00:00,uniswap_v2,sushiswap_v2,-0.02732117600504269,-80.48605265875835,0.02019111669263829,59.481454277915184,0.0004464135896,1.3150996016240042,-0.04795870628728098,-141.28260653829756,29152680.0,False,False,train
2026-03-14 04:53:08+00:00,uniswap_v2,sushiswap_v2,-0.02732117600504269,-80.48605265875835,0.02019111669263829,59.481454277915184,0.0004464135896,1.3150996016240042,-0.04795870628728098,-141.28260653829756,29152680.0,False,False,train
2026-03-14 04:53:09+00:00,uniswap_v2,sushiswap_v2,-0.02732117600504269,-80.48605265875835,0.02019111669263829,59.481454277915184,0.0004464135896,1.3150996016240042,-0.04795870628728098,-141.28260653829756,29152680.0,False,False,train
2026-03-14 04:53:10+00:00,uniswap_v2,sushiswap_v2,-0.02732117600504269,-80.48605265875835,0.02019111669263829,59.481454277915184,0.0004464135896,1.3150996016240042,-0.04795870628728098,-141.28260653829756,29152680.0,False,False,train
2026-03-14 04:53:11+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:12+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:13+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:14+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:15+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:16+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:17+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:18+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:19+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:20+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:21+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:22+00:00,uniswap_v2,sushiswap_v2,-0.02737492429351196,-80.59934156128168,0.020202270090970753,59.48106558823734,0.00044638918544,1.314293111490652,-0.048023583569922715,-141.3947002610097,29041752.0,False,False,train
2026-03-14 04:53:23+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:24+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:25+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:26+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:27+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:28+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:29+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:30+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:31+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:32+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:33+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:34+00:00,sushiswap_v2,uniswap_v2,-0.026040477502488724,-76.31721376265936,0.02034626998478073,59.62911530915248,0.00044589391,1.306787897483284,-0.046832641397269455,-137.25311696929512,26790500.0,False,False,train
2026-03-14 04:53:35+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:36+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:37+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:38+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:39+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:40+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:41+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:42+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:43+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:44+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:45+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:46+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:47+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:48+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:49+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:50+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:51+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:52+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:53+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:54+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:55+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:56+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:57+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:58+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:53:59+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:00+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:01+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:02+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:03+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:04+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:05+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:06+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
2026-03-14 04:54:07+00:00,uniswap_v2,sushiswap_v2,-0.02736133566543497,-80.50675171932737,0.020215537589354238,59.48127991554315,0.00044570762588,1.311429881014969,-0.048022580880669206,-141.29946151588547,25943754.0,False,False,train
