timestamp,slot,signature,dex,pool_address,reserve_base_raw,reserve_quote_raw,reserve_base,reserve_quote,mid_price_quote_per_base,network_fee_lamports,fee_rate_floor,fee_model
2026-04-15 02:27:21+00:00,413291422,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,815676128,60965175,0.815676128,60.965175,74.74188946718813,20000,0.003,exact_fixed_fee
2026-04-15 02:31:08+00:00,413291996,CWEQTjRB7yVVc4MJmmFXuZJrNw4Vnqyr8K5nWtrZd1g2EvDWDXqUhWFYrGMy21N9oBY6AfS6b8nsmcCqrYDVAqb,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19317165201,1700966614,19.317165201,1700.966614,88.05467035670146,5000,0.0025,lower_bound_base_fee
2026-04-15 02:31:31+00:00,413292054,4FZi4eSdtD3zYLEmkAWiA1nFXdKsJMnFEw61g1XjP1eNeDg6BiGee1ZG7tRchJVUHNFEKYdtWJL4kHjFzdaQmbu4,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19327365682,1700115065,19.327365682,1700.115065,87.96413815377615,5050,0.0025,lower_bound_base_fee
2026-04-15 02:32:11+00:00,413292157,59G7odUkqAQBXZ2MmNdDXUyZsvxRoKKPFv4WGAWSvmMTKUeG7DT6kvK3USHKsb1Jvf7cWN24XKXzn7CrKWmc4Mbc,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,816498766,60896497,0.816498766,60.896497,74.58247279212667,922740,0.003,exact_fixed_fee
2026-04-15 02:32:17+00:00,413292173,2NjDfKsy2ANdpDFWhCUJd4uvf1ToyrD9m9MGtjfJq7SKF83KPuKSWSFkPimwg9kn13JWGXjNuYJtV2RZUwj3t5U6,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,816869766,60865577,0.816869766,60.865577,74.51074765325566,5001,0.003,exact_fixed_fee
2026-04-15 02:32:20+00:00,413292182,3RTWEd6gKxCaLYAdNiStKnXWL3MVFTNXcpZwWAQfK2UToM3L1LrqB8rjcuHSGQLW9CzTXgaahyb82i2SFv6RYwk2,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,817226166,60835904,0.817226166,60.835904,74.44194340688793,5001,0.003,exact_fixed_fee
2026-04-15 02:32:25+00:00,413292193,YyEbSM21i4zE13TQPnnu9ZHVUB3qEP3zp12MujJfNkJ7PZTBECEcfoBrqsnVFRxKhbYyaywa6BuGtNuYCjosbmT,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19331606829,1699761312,19.331606829,1699.761312,87.9265405631016,39460,0.0025,lower_bound_base_fee
2026-04-15 02:32:55+00:00,413292272,5rHtNh8aVLW731UiwLcyzquvU4cuRJfqYuj1fXvPHycvm8jeekFzrRKegyBHWuiDeKFZLgEp3Eeo1qyNFy66aban,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19334806189,1699494547,19.334806189,1699.494547,87.89819408517683,103304,0.0025,lower_bound_base_fee
2026-04-15 02:34:58+00:00,413292583,2A6LSBZLPiNsUUrdKM5zCVJQBwQCtHMVs5DG91eCvJca4o1HZJF3KwymYLxxnb6JtnG9XGJY62Hj3gg831vByNCT,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19339906189,1699069454,19.339906189,1699.069454,87.85303493180247,5001,0.0025,lower_bound_base_fee
2026-04-15 02:35:36+00:00,413292679,3c1gxU6TfPxxeJcoMgU5DY2pnokM4NP86SvAzF5XhEg8EM4P3NfxFkdH174wbGKbfy839w2nQmo1mLL1R3UEKRWN,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19348870913,1698322658,19.348870913,1698.322658,87.77373447971796,5050,0.0025,lower_bound_base_fee
2026-04-15 02:38:10+00:00,413293070,61awQm6qt3t2Wei3fcoVZP3R1DG3FdZKpZMAvdmrUJkJ5XjoRC2zQ6U7NaXfRvr3PrkWPzV36kcRwn4ZMFyExcUW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,817756067,60791841,0.817756067,60.791841,74.33982266009895,5000,0.003,exact_fixed_fee
2026-04-15 02:49:55+00:00,413294863,3khCAiCyVMd1GYU62P1WUMHAQuzqGvJHoT3zTZFkHhfy8sJdVDvAVbSDGyES4H3CcigNtthNboDvfm8jmtuNi57e,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19351997270,1698062454,19.35199727,1698.062454,87.74610859584935,421278,0.0025,lower_bound_base_fee
2026-04-15 02:50:28+00:00,413294943,3nZNP7xyQ6qWCd58kJymEMcaFdE7XWzp5YrQ6Lcdci6cnkBfEgeqPXA32aKrSfYLeKiumXfPE6HKoDxx2nKSHosg,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19355697270,1697754556,19.35569727,1697.754556,87.71342785110629,5001,0.0025,lower_bound_base_fee
2026-04-15 02:51:44+00:00,413295132,4qeDJWwGdqh8CfPVKRgZGfVyc986P3JQbVE2yg8k2f6Y26jNqMco23F97dv9R25z1fKMBzWGA1hP6m9994x5Fn66,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19375697270,1696092287,19.37569727,1696.092287,87.53709677463391,5030,0.0025,lower_bound_base_fee
2026-04-15 03:04:35+00:00,413297088,3nwekPnoZ76MuYBvuFcdGcuaxLdb3KwWXWGXt7Qz77kd3UV4GEz22w66FXAbaC1JrptiuHMbbmcFN5zNReyb3Fk,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19468159373,1688455623,19.468159373,1688.455623,86.72908366168839,7813,0.0025,lower_bound_base_fee
2026-04-15 03:04:35+00:00,413297088,4BkRmTSMR44LKcrXHuDHT8t8fgWUuSX6SjzT5HifGyteD3PJhi3DsEFLHqh1q7PuYxVeK3kNLfbS5zkSDpS8dvmh,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19475697269,1687832760,19.475697269,1687.83276,86.663534387884,34260,0.0025,lower_bound_base_fee
2026-04-15 03:04:35+00:00,413297088,4DzpMNf2wxp65S1RUN55HYf1eAfVPRqre1Pu78pJuK8GACzohLBSRCpZ1bk1YwDXp3LDAaVSb7fy9D5Rg2CJMsAi,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19378181445,1695928796,19.378181445,1695.928796,87.5174381462708,5000,0.0025,lower_bound_base_fee
2026-04-15 03:15:49+00:00,413298778,4UYBrXTC97p3YuEkaM35swJH9eUdnFLkv7ZW68b4BJxP1MNebfQ2Mzie8RMLBmWQBvuFDyL7jva3i212EgjTaSUR,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820529832,60822841,0.820529832,60.822841,74.12630062669068,55000,0.003,exact_fixed_fee
2026-04-15 03:15:49+00:00,413298778,DZ3SZJDny3t4aQXYp4kAadQcQjdZBFPQuMXQUkDQRM5rUgqtuaPKSbS2coAtT3CyVrAVxkHMSh313zQ8stFPThU,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820901931,60791841,0.820901931,60.791841,74.05493726387641,5000,0.003,exact_fixed_fee
2026-04-15 03:15:49+00:00,413298778,pTTH2N6tiKBnR4pgrnarAg8N1Jk6hXpEZgV3xYGmH4344czd6P7dd9FsxtXKiAVqWnvt9ozRYVGBsGpH24tt2MM,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,2115522619,22826931,2.115522619,22.826931,10.790208903930418,5000,0.003,exact_fixed_fee
2026-04-15 03:16:07+00:00,413298826,21YTMVGTeTNFLCVtFVqpf3xay9YRW5rNH9hHryTWeU7wRdqR4rLvv8aTct1We87SaEyyNq3L7LCTRKAZdDHPGx84,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820350731,60837774,0.820350731,60.837774,74.16068725365712,551375,0.003,exact_fixed_fee
2026-04-15 03:20:31+00:00,413299491,4rSiJsqnVnx1ybnKuRnmmJB3bqPLp4uPqVHiJMbqJuzgDGjDZFqSCdr92SzN4oyaZYD6yBJQjrvfiJMAuPWYepqn,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820209288,60849573,0.820209288,60.849573,74.18786142787498,5001,0.003,exact_fixed_fee
2026-04-15 03:20:40+00:00,413299515,22eKvoVBcYu1x5KrKvPUt6fS1UbgBQ6Z1PEfowLMhQLmdBqzn7QmmFe72HTTXw2YB1ZG9wYf5QiQoXXi6yMvY1yq,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19376992552,1696027986,19.376992552,1696.027986,87.5279268157093,5001,0.0025,lower_bound_base_fee
2026-04-15 03:20:45+00:00,413299526,3RkBMB7juLfPmm4hcaYtkTvpZCvxuo2v5mv5t4RhJu2GMsiXfRrV2Um9xXWzy2ATTfewn8afTUYzTpz4v6ec4XUk,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19376243839,1696090458,19.376243839,1696.090458,87.53453311658646,5000,0.0025,lower_bound_base_fee
2026-04-15 03:23:12+00:00,413299902,5Jc3TL7guS5E6aMgMoA7aYk71NbHnyPrAvu49bANmZwvJDKgMnwmfT2V3N1KAogfkx1hQrVwkYSC1ctg2hvBdU73,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19374583599,1696229003,19.374583599,1696.229003,87.54918495835693,5001,0.0025,lower_bound_base_fee
2026-04-15 03:23:16+00:00,413299913,4HE1oQ7ankmjzZFZHjKSXCfHs8NGMwx2qfUjxneUzGKaRorBQNtueP5kXXv55Y3LSMwtnv7p5r8cu7yQbcLcJuZ6,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19373751748,1696298429,19.373751748,1696.298429,87.55652756700121,5001,0.0025,lower_bound_base_fee
2026-04-15 03:23:21+00:00,413299926,5ZEzwJF5gT6iUb8bmtcfshrJFdWAeeb6ZyWrxTqXNhdakXjsPbtfB9gE5ZeV9uMtRhgYTmykj1hJn9UAcsaFmSPe,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19372173695,1696430149,19.372173695,1696.430149,87.57045934591493,5000,0.0025,lower_bound_base_fee
2026-04-15 03:23:39+00:00,413299971,45VBb6HEWdvYW9PPyYa4UApYhLn8jMWTsfavnh87nsHBYRNnLVvMnwyx57J98d3N6rUyWZJZ2W937PaFpYJmNscf,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19366165191,1696931873,19.366165191,1696.931873,87.62353601055783,50000,0.0025,lower_bound_base_fee
2026-04-15 03:23:43+00:00,413299982,5AVZMMLofKABp15WdBp7ugXq1dkdVhkogUypfn9qmKNGP5YVogn1ZaVC2SXRxCXWB6rcztzWy2Ja29kd3teWvFTo,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19358753802,1697551214,19.358753802,1697.551214,87.68907499741135,20000,0.0025,lower_bound_base_fee
2026-04-15 03:23:46+00:00,413299989,wQzQ3sR65wU5wZJduYHzxaKqkRTzyVTQ458e4mP53VC5xUVxjb9HHJ6nmZ6uM9FstNFwAR8wYGgCbqXjcMxsMb2,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820002895,60866798,0.820002895,60.866798,74.2275403795983,5001,0.003,exact_fixed_fee
2026-04-15 03:23:52+00:00,413300006,3yzLvtodkwLSWVY5xmnaQCuchxAWTbQktrMs9BjaWmczhSQMjmC7uWdMPNKKVPj88BEjiXJ1u6XSfZnEdN8Y8eKU,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,819849125,60879638,0.819849125,60.879638,74.2571238336078,5001,0.003,exact_fixed_fee
2026-04-15 03:23:54+00:00,413300009,5hsmjQirdPijK16ZwPAx8MyNTFVC2rB7DgnqyMHXQaDsX6JLvJ3J8JnWs2o9c68g3RwYNtpWk8WmZXciUVJxqhL6,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19353492631,1697991214,19.353492631,1697.991214,87.73564784271521,5000,0.0025,lower_bound_base_fee
2026-04-15 03:27:29+00:00,413300558,3a1dgckVdwqGuo576u3wMXXs37TSoJQ7YjkmvDhdYPsVMkn6bMtNrRYztZnxBfh79QGCU2AD7nni1QRYejEX9ahM,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,819706479,60891554,0.819706479,60.891554,74.28458303060454,94490,0.003,exact_fixed_fee
2026-04-15 04:03:23+00:00,413306013,3r8tzvHaxaZWTZbjMZrRjRuUzt7tLsXFhJH9v8eX4W5BDkY2idPeZMoPm21edb9t4hugubWdhkk332GFJNFaZaSf,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,819587771,60901474,0.819587771,60.901474,74.3074459562672,5001,0.003,exact_fixed_fee
2026-04-15 04:03:24+00:00,413306014,wXWjzkiYTX4c5tXR95m1wm3JC9evJ4zQPo15LHjPCCdiXbLpyge5G8ofHLcfWR67GumZcvS6TVG98pVRUobitfz,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,819350488,60921313,0.819350488,60.921313,74.35317839219985,5001,0.003,exact_fixed_fee
2026-04-15 04:03:24+00:00,413306015,5jJB8kBC4qqWxYSGFKrPHjAMxpJogdoBVEEaWdRKtn6Uht2PkgVndYZJky8sEBo4TBUjdxeJGDNg94AaBt5TN389,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,819113365,60941152,0.819113365,60.941152,74.39892279135258,5001,0.003,exact_fixed_fee
2026-04-15 04:03:30+00:00,413306030,336uW8DUzUtpyB5ZQPUuieNZS3iwpf2oeJR1mRW4vXMmooxMFf3ZwEtETnjxfbPTGKcCAK3ZTX8LTQX35CmqDKFq,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,818936625,60955948,0.818936625,60.955948,74.43304663532419,5001,0.003,exact_fixed_fee
2026-04-15 04:03:34+00:00,413306041,4Z3aMs4NeixS98sCtkZmq3f4114ecxRHnFqebvCSP5rsdLf2CKEzskgZhM7sBKLQTeAJSoRg6xkg8vDkDmGSU2SS,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,818818177,60965868,0.818818177,60.965868,74.45592893817744,5001,0.003,exact_fixed_fee
2026-04-15 04:03:58+00:00,413306102,3qKXxon6jy2AAXT7t2yANKuXLmaz9WunVs6yrEoufSNKovnaQRQE1syRAx9tXznMbu4yc7mVZJ5LBfSWExueJJgJ,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19348445693,1698413507,19.348445693,1698.413507,87.7803588954157,109860,0.0025,lower_bound_base_fee
2026-04-15 04:31:24+00:00,413310258,3UkaS2bcwn1dVobHdeH7J8ZEzuT4qjZ7iAcZyydQcwFBxfJNdJwUoxmKLFjsz7mB2auDACQFvTmNFP5YYhqEw8QF,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,2170937150,22361859,2.17093715,22.361859,10.300555683981916,5000,0.003,exact_fixed_fee
2026-04-15 04:31:24+00:00,413310258,4Hr8b3zbcSAuy3hpJZy4b5Ue2QVZSpeL3jRBShy5CRGKMWTVrysQEcjhZKsYKSCTeNZnot7YCNSsq67ExcDhxshK,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821967568,60970868,0.821967568,60.970868,74.17673199485652,387769,0.003,exact_fixed_fee
2026-04-15 04:31:24+00:00,413310258,5LqctD38xcw77hvABHjuLy9fUWzdSuBGCP99Uu8rXCaPy5oo4GVMCEegVwMRm9VfcEMg74ER1wNiuCZ9TJBAkywV,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821967568,60970868,0.821967568,60.970868,74.17673199485652,55000,0.003,exact_fixed_fee
2026-04-15 04:31:24+00:00,413310258,5VzFy9LztDaJDC56GzC3nvHUj9kaveBifFsoXuXVhAYHTTQjRuT8heeeDEMDppNMNu58XKy1xwAG2Cv8ADC2cHNP,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,822027492,60965868,0.822027492,60.965868,74.16524215226612,5000,0.003,exact_fixed_fee
2026-04-15 04:31:24+00:00,413310258,5mJFYSsQLGDPUhnAiwSP7CVdyEwc8nzxUFzY3whoyifDFyvrBG7hECV94u1Nn5Z18Hw9MkbREVhrJ9dLFip1oMsM,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821967568,60970868,0.821967568,60.970868,74.17673199485652,8986,0.003,exact_fixed_fee
2026-04-15 04:31:24+00:00,413310258,akEiBbgeH3o8tuqDTEZ1fnhc7niFpPkddMbBiMNDVReDGaTrzkrDD4FkfqWyPJobzK4Qea7KC2L4SiFFRiMrkx5,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821967568,60970868,0.821967568,60.970868,74.17673199485652,8810,0.003,exact_fixed_fee
2026-04-15 04:31:24+00:00,413310258,zWvS9Hb5eqCveQghHgRzdUmQHugLmX36xyYdNRv5Q2o3nNExxzASevSuYDs4KaP9uupwwszrcSzAtswbYLM7Q9i,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821967568,60970868,0.821967568,60.970868,74.17673199485652,8978,0.003,exact_fixed_fee
2026-04-15 04:31:25+00:00,413310259,46FHLrq9ySrJqWv45hhVQP8zvMAUKgdVRxGKLJDmMn3s6jrHagMQwpfo6iKcms9yFungdw5477SEDdGVrLhs6Wu3,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821967568,60970868,0.821967568,60.970868,74.17673199485652,9017,0.003,exact_fixed_fee
2026-04-15 04:35:19+00:00,413310852,2qcxewMiFUxB8NX5vqsgPbn37H9fBZg1x1uNxA5G4HNyqQd3qSWSbkP9CWfLEy8RnBbyKcvCw7mUWzs6Kz9Pivee,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821444922,61014513,0.821444922,61.014513,74.27705907712703,5001,0.003,exact_fixed_fee
2026-04-15 04:35:21+00:00,413310856,27peZHD6Hs3dBZ3NzuXRPvB17jwZXf6DVmehMAo9zHEGaS2cvN6eEptKU86ixTdAWzGVPofkyPrJB7a38CnbA8Ej,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821250902,61030732,0.821250902,61.030732,74.31435612596746,5001,0.003,exact_fixed_fee
2026-04-15 04:52:45+00:00,413313510,2YcFYhuqbtems4xQn5vTEMsuW6xQWVvqFpXRQdMrGtcU3rFWqBeNv9XvzHUyTdEi1RqnrwEHyhmwgpJg2YnSX7Go,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821203068,61034732,0.821203068,61.034732,74.3235557420007,5001,0.003,exact_fixed_fee
2026-04-15 04:52:49+00:00,413313520,53C1vZQbaN9HHREYwexPJwsUYatma6j5uXYvvDp76TYeQjLATDjymcZLeys54mhTLoHJ3YCtcaQoLokjg3qxN6tL,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,821155240,61038732,0.82115524,61.038732,74.33275588669447,5001,0.003,exact_fixed_fee
2026-04-15 04:53:49+00:00,413313675,h42D6soDqF7NyTDPAHZWszjGMJfYpoean8DTHDAPibckr6Rj3ozQpCHp2wtjbwvzNsK9KtgDNa459gemidWTmYm,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820972634,61054009,0.820972634,61.054009,74.367897870759,5001,0.003,exact_fixed_fee
2026-04-15 04:53:50+00:00,413313677,4RV6YMgBBr3Y1BcrA7N4nQ8X4bquFw3aVZkeZNDEnbcyZFqqMP6HuNLX2emGqbWrdXfMc8uJqQP7Jtt3wzqk3DYG,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820854880,61063865,0.82085488,61.063865,74.39057315466043,5001,0.003,exact_fixed_fee
2026-04-15 04:53:51+00:00,413313680,3G7wH6F7eYF3NHVWeBu3uHwYC4d4mQLzKzd5tkZTEQg9kvNBvW9b51K1qwD8z1wnj9qDJigoYk1HtJxEF1iw2g7A,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820736411,61073784,0.820736411,61.073784,74.41339653200788,5001,0.003,exact_fixed_fee
2026-04-15 04:53:52+00:00,413313682,3sUpmWqvCySJ8R1yj6Aj25YWWG2x5y8QGySrSKk6jAWxCWJvTzmUm9QNk9a3c7mZ1awH8zci2cfrsBP1oXnu5AdX,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,820589844,61086060,0.820589844,61.08606,74.44164761073986,73682,0.003,exact_fixed_fee
